"treeID","Z","TreeSpecies","coords.x1","coords.x2","DBH","Biomass"
7247,11.38,2,294883.125,6808477.875,17.4219499626238,88.6332965920466
7248,12.54,2,294899.125,6808477.875,19.9309121957523,125.368503685538
7249,7.62,3,294175.625,6808477.625,9.82297435114902,20.5976231167516
7250,3.73,3,294190.125,6808477.625,4.44696875041735,2.77252605529294
7251,8.51,3,294216.875,6808477.625,11.401306237376,30.6838174673076
7252,27.25,1,294252.125,6808477.625,66.7202320479554,2129.91247811467
7253,27.18,1,294288.125,6808477.625,66.1137879198343,2098.23501941622
7254,15.82,2,294820.625,6808477.625,29.2510040597978,318.466716821583
7255,20.53,1,294941.875,6808477.625,32.2345755422869,509.131637687157
7256,3.3,1,294995.875,6808477.625,4.52483667963168,5.23352837478124
7257,8.25,1,295008.875,6808477.625,10.0866611291753,29.3194824259965
7258,17.83,2,295031.125,6808477.625,37.5970690746068,551.146128684539
7259,8.22,2,294213.875,6808477.375,11.8389512924038,31.8958075400268
7260,26.47,1,294248.125,6808477.375,60.4284201351153,1802.75951498515
7261,28.23,1,294254.875,6808477.375,76.2562115787356,2628.20356424306
7262,27.92,1,294284.625,6808477.375,73.0107986176064,2458.88841426964
7263,15.81,2,294622.375,6808477.375,29.2157867168745,317.588151086928
7264,13.3,2,294743.875,6808477.375,21.7591670050731,156.458230813134
7265,8.58,2,294211.125,6808477.125,12.4044266179372,36.1104176574864
7266,14.64,2,294660.375,6808477.125,25.426821669755,229.213238017839
7267,11.45,2,294866.625,6808477.125,17.5648309820626,90.5377829766055
7268,11.83,2,294222.375,6808476.875,18.3586813185606,101.533484433179
7269,13.4,2,294710.875,6808476.875,22.0121433982888,161.039342252191
7270,15.12,2,294841.125,6808476.875,26.9059524919662,262.21488258025
7271,20.66,1,294982.375,6808476.875,32.6325639212011,523.465325071812
7272,13.84,2,294713.625,6808476.625,23.1627222866308,182.709858173579
7273,12.5,2,294722.125,6808476.625,19.8390354628477,123.90107337261
7274,26.98,1,294274.125,6808476.375,64.4288913766818,2010.3423402007
7275,25.93,1,294277.875,6808476.375,56.6021718163517,1606.57582342236
7276,14.37,2,294787.375,6808476.375,24.6361045776521,212.406233113947
7277,12.15,2,294901.625,6808476.375,19.0522765514708,111.713043978452
7278,19.11,1,294946.625,6808476.375,28.2558852003029,375.546910085761
7279,10.22,1,294081.375,6808476.125,12.4623555370409,49.310818118365
7280,16.43,1,294603.125,6808476.125,22.194149299995,209.724442356567
7281,9.87,2,294732.875,6808476.125,14.5639839439697,55.3240125594871
7282,13.17,2,294856.375,6808476.125,21.434800431422,150.682544705354
7283,19.65,1,294961.125,6808476.125,29.6941433459854,421.730662589671
7284,10.06,1,294090.625,6808475.875,12.2608894764737,47.3494271155651
7285,8.54,1,294159.375,6808475.875,10.4235844702793,31.7501507855343
7286,12.63,2,294666.625,6808475.875,20.1391533876047,128.728446842836
7287,31.21,1,294268.875,6808475.625,126.086256740943,5012.48937067826
7288,29.92,1,294305.625,6808475.625,99.1466498232155,3785.22475708756
7289,23.95,1,294327.375,6808475.625,45.3171194069021,1054.18556649303
7290,5.11,1,294501.625,6808475.625,6.59322183221661,11.0538910825937
7291,13.58,2,294643.625,6808475.625,22.4753080520538,169.599217450127
7292,13.67,2,294704.125,6808475.625,22.7107520876866,174.035371445068
7293,14.44,1,294757.875,6808475.625,18.5702389924477,134.519212021667
7294,21.21,1,294956.875,6808475.625,34.3876442057858,588.630677700479
7295,19.08,1,294966.375,6808475.625,28.1784459593266,373.130861437541
7296,5.35,2,295002.875,6808475.625,7.72946428163993,10.4963831844947
7297,13.32,2,295011.625,6808475.625,21.8095188523341,157.364709760971
7298,3.2,2,294127.125,6808475.375,4.80353037651647,3.4320462427614
7299,29.5,1,294257.125,6808475.375,92.4571132818676,3456.09709665812
7300,5.5,1,294483.875,6808475.375,7.0212987972802,12.6730009614318
7301,17.54,1,294600.125,6808475.375,24.5122076354676,267.405402033738
7302,14.92,2,294638.125,6808475.375,26.2777580720767,247.955216724207
7303,12.07,2,294739.875,6808475.375,18.876638772498,109.085017708486
7304,15.25,2,294753.375,6808475.375,27.3238127123375,271.894492540009
7305,13.69,2,294792.875,6808475.375,22.7634296996645,175.035681844091
7306,24.54,1,295065.375,6808475.375,48.3006571134345,1195.05323390742
7307,8.85,1,294161.625,6808475.125,10.7881001155858,34.5259144847766
7308,27.33,1,294296.625,6808475.125,67.4243315749825,2166.71168518701
7309,26.67,1,294300.875,6808475.125,61.9491335720938,1881.43872402236
7310,15.62,2,294630.375,6808475.125,28.5564807011531,301.326058130902
7311,12.92,2,294895.125,6808475.125,20.8248647518028,140.123603492374
7312,22.03,1,294931.625,6808475.125,37.2406642828067,700.925975921497
7313,26.33,1,294311.625,6808474.875,59.3985255605291,1749.67734712144
7314,17.57,2,294611.875,6808474.875,36.3526314660762,513.741523350678
7315,14.48,2,294869.875,6808474.875,24.9548263492448,219.109140799537
7316,22.23,1,294949.375,6808474.875,37.984163505451,731.388981024455
7317,4.1,1,294997.125,6808474.875,5.46590598741714,7.49634873472742
7318,6.43,1,294202.125,6808474.625,8.04116361203223,17.1837499547018
7319,20.55,1,294689.625,6808474.625,32.2954026265535,511.3114479474
7320,25.09,1,294766.125,6808474.625,51.3507349477508,1343.37943945536
7321,14.13,2,294816.625,6808474.625,23.9564529543413,198.441362956988
7322,8.83,2,294913.625,6808474.625,12.8059525511393,39.3052256068279
7323,3.46,2,293737.875,6808474.375,5.17091358851042,4.02987716861067
7324,31.09,1,294266.375,6808474.375,123.057643875715,4882.7670197885
7325,16.74,2,294605.125,6808474.375,32.7333327978315,409.9888714476
7326,17.25,2,294616.125,6808474.375,34.8967697176967,471.05677094136
7327,12.91,2,294719.875,6808474.375,20.8008363440912,139.715752349314
7328,13.28,2,294854.625,6808474.375,21.7089358738218,155.556573527815
7329,16.21,1,294972.875,6808474.375,21.7622704570567,199.793971409247
7330,14.95,1,294086.625,6808474.125,19.4422106177676,150.921809487121
7331,27.01,1,294321.875,6808474.125,64.6772235002868,2023.28374509492
7332,19.17,2,294698.375,6808474.125,45.0640958438495,789.812287986329
7333,16.36,2,295028.625,6808474.125,31.2342213443617,369.498205857054
7334,2.82,2,294478.125,6808473.875,4.24681896312321,2.65710080769392
7335,11.98,2,294675.875,6808473.875,18.6808479906559,106.195590215249
7336,15.86,2,294754.875,6808473.875,29.3924003311658,322.004117148137
7337,13.31,2,294845.625,6808473.875,21.7843278081378,156.910866025536
7338,14.89,2,294891.875,6808473.875,26.1850212327287,245.88032701537
7339,4.08,2,294008.875,6808473.625,6.0215231134537,5.70629646723276
7340,28.09,1,294281.875,6808473.625,74.7617414829035,2550.31240734983
7341,16.84,2,294784.375,6808473.625,33.1432919381687,421.330272726871
7342,15.28,2,294829.875,6808473.625,27.4213381230217,274.175654309757
7343,20.88,1,294939.625,6808473.625,33.3204475883973,548.631542275622
7344,13.68,1,294097.375,6808473.375,17.3339006761244,113.106917833035
7345,25.01,1,294247.875,6808473.375,50.889497029679,1320.70329666893
7346,14.89,1,294874.625,6808473.375,19.3377516981885,148.900063849416
7347,21.98,1,294936.125,6808473.375,37.0578631627408,693.509063279152
7348,3.57,1,293809.875,6808473.125,4.85015206384389,5.94860102431485
7349,27.34,1,294275.375,6808473.125,67.5131847294462,2171.35685619605
7350,23.94,1,294334.875,6808473.125,45.2688902028047,1051.9474796643
7351,14.67,2,294640.875,6808473.125,25.5164536497957,231.155737485163
7352,25.14,1,294771.375,6808473.125,51.6422081592427,1357.75095729643
7353,13.81,2,294859.125,6808473.125,23.0822634943996,181.150468895732
7354,10.43,2,294907.125,6808473.125,15.577144165166,66.0916507933835
7355,21.41,1,294942.375,6808473.125,35.0561165390169,614.258658817828
7356,20.8,1,294980.125,6808473.125,33.0681825618376,539.345387439448
7357,5.81,1,295150.875,6808473.125,7.36083423208485,14.0698648656668
7358,24.82,1,294235.125,6808472.875,49.8186249857882,1268.38101457239
7359,15.45,2,294623.125,6808472.875,27.9819448267305,287.447696747643
7360,13.73,2,294679.125,6808472.875,22.8691781563868,177.052323879907
7361,13.68,2,294707.625,6808472.875,22.7370745661335,174.534861955785
7362,19.22,1,294945.875,6808472.875,28.5419921223879,384.536515992919
7363,24.03,1,295065.375,6808472.875,45.7056464185291,1072.2630229276
7364,4.4,1,293750.875,6808472.625,5.80524619841633,8.46463664185245
7365,6.31,1,294013.375,6808472.625,7.90917694224713,16.5458409572362
7366,7.94,3,294165.875,6808472.625,10.3684856227908,23.8038402501901
7367,23.51,1,294231.625,6808472.625,43.2630018415727,960.081788488608
7368,21.9,1,294329.375,6808472.625,36.7678810180543,681.803553771524
7369,15.91,2,294625.875,6808472.625,29.5703406589269,326.478376892217
7370,13.27,2,294811.875,6808472.625,21.6838654217626,155.107545260027
7371,6.28,2,294923.875,6808472.625,9.0017008723311,15.5031177386717
7372,19.49,1,294962.375,6808472.625,29.259017891835,407.498715777644
7373,4.49,2,295003.625,6808472.625,6.57385933126488,7.03428934524743
7374,12.36,2,295019.875,6808472.625,19.5206794015129,118.88760135689
7375,6.79,2,294207.875,6808472.375,9.71879127587542,18.9329168256485
7376,9.8,2,294661.875,6808472.375,14.4408275448934,54.0924014638724
7377,14.26,2,294802.125,6808472.375,24.3219601662116,205.895481380988
7378,14.43,2,294851.875,6808472.375,24.8093783677127,216.038194498451
7379,13.3,2,294900.375,6808472.375,21.7591670050731,156.458230813134
7380,21.47,1,294985.625,6808472.375,35.2599752667481,622.159775948529
7381,14.88,1,294090.125,6808472.125,19.3203915491078,148.565564854226
7382,28.95,1,294272.375,6808472.125,84.7912236921221,3068.94292198059
7383,27.12,1,294319.625,6808472.125,65.600984481882,2071.46450255163
7384,9.08,1,294056.375,6808471.875,11.0616726299999,36.7107436384419
7385,11.01,3,294182.125,6808471.875,17.224719764073,89.8459318576844
7386,14.84,2,294629.875,6808471.875,26.0313069610139,242.458428309937
7387,12.49,2,294717.125,6808471.875,19.8161305713124,123.5366742313
7388,15.58,2,294753.125,6808471.875,28.420013298587,298.00459483713
7389,13.38,2,294864.625,6808471.875,21.9613036823168,160.113326294625
7390,7.94,2,293806.125,6808471.625,11.4088311532505,28.9091140017843
7391,9.21,2,294064.125,6808471.625,13.431188920145,44.6200391769374
7392,28.06,1,294315.125,6808471.625,74.4477695500834,2533.93030622547
7393,7.17,1,294505.125,6808471.625,8.86111417818343,21.527966662114
7394,9.79,2,294658.875,6808471.625,14.4232944049231,53.9184180973661
7395,12.67,2,294719.625,6808471.625,20.2323876354455,130.248013486372
7396,21.07,1,294977.625,6808471.625,33.9295721521465,571.321912867765
7397,7.57,1,294403.375,6808471.375,9.3102529200888,24.1969916664687
7398,13.16,2,294651.875,6808471.375,21.4100565462553,150.24650593234
7399,11.82,2,294704.875,6808471.375,18.3373850401862,101.229358825647
7400,16.11,1,294755.875,6808471.375,21.568754058769,195.428590531926
7401,14.44,2,294856.625,6808471.375,24.8383909813352,216.649141691985
7402,16.23,1,294967.375,6808471.375,21.801180967641,200.678028720796
7403,14.4,1,294086.625,6808471.125,18.5033387997183,133.305238720655
7404,4.99,1,294195.875,6808471.125,6.46104896676264,10.5849565634
7405,25.74,1,294255.125,6808471.125,55.3447071510322,1542.81157766065
7406,25.73,1,294258.625,6808471.125,55.2797186515251,1539.52736499001
7407,17.98,2,294821.875,6808471.125,38.3418443537067,573.908395128616
7408,21.59,1,294934.125,6808471.125,35.6724026138963,638.264649007176
7409,22.04,1,294959.125,6808471.125,37.2773701102551,702.418772715693
7410,9.93,1,294078.125,6808470.875,12.0984373305493,45.8048953380474
7411,28.4,1,294308.625,6808470.875,78.1383949864775,2726.06080211009
7412,23.36,1,294333.875,6808470.875,42.5931350619807,929.961744654389
7413,15.77,2,294786.625,6808470.625,29.0754404997789,314.096847083202
7414,13.19,3,294810.125,6808470.625,25.317394805167,223.285512613078
7415,14.68,2,294876.375,6808470.625,25.5464116473398,231.806662561716
7416,22.1,1,294987.125,6808470.625,37.4986327711231,711.442023854606
7417,9.13,1,295138.125,6808470.625,11.1215143692322,37.2004181676109
7418,5.57,1,295151.875,6808470.625,7.09798890482933,12.9796404865482
7419,4.6,1,294040.125,6808470.375,6.02894110406378,9.15013206998745
7420,6.88,1,294114.625,6808470.375,8.53832863099156,19.7379992844242
7421,25.87,1,294245.375,6808470.375,56.200361250971,1586.15680773769
7422,28.64,1,294304.375,6808470.375,80.9301945496787,2870.58865739485
7423,15.48,2,294682.875,6808470.375,28.0823056718716,289.852002568585
7424,11.72,2,294837.875,6808470.375,18.125649003472,98.2330202644071
7425,15.06,1,294107.375,6808470.125,19.6350577233944,154.694843831875
7426,6.34,3,294171.125,6808470.125,7.84295680645756,11.3177749938741
7427,13.08,2,294745.375,6808470.125,21.2131561381481,146.799802989593
7428,13.53,2,294797.875,6808470.125,22.3456282538433,167.18018970877
7429,20.44,1,294943.625,6808470.125,31.962637303821,499.434896076167
7430,13.59,1,294093.125,6808469.875,17.1921589458817,110.789904292956
7431,10.95,3,294184.125,6808469.875,17.0520407527772,87.6032801717859
7432,26.41,1,294268.875,6808469.875,59.9836356747704,1779.81289090548
7433,12.16,3,294593.125,6808469.875,20.9881238119536,145.452011367627
7434,22.09,1,294695.875,6808469.875,37.4616328081179,709.930201357094
7435,25.04,1,294765.875,6808469.875,51.0617292634198,1329.16128087075
7436,13.55,2,294794.625,6808469.875,22.3974047638159,168.143940685827
7437,14.13,2,294815.375,6808469.875,23.9564529543413,198.441362956988
7438,12.85,2,295019.625,6808469.875,20.6572492020836,137.291441171065
7439,10.34,2,294055.375,6808469.625,15.4108475516286,64.2462309630735
7440,6.14,2,294074.125,6808469.625,8.80761133605895,14.6523690668623
7441,11,3,294181.125,6808469.625,17.1957970813839,89.4683149282948
7442,7.92,2,294205.375,6808469.625,11.3784160229735,28.7049809709617
7443,15.05,3,294604.375,6808469.625,37.1289320531439,483.511330259016
7444,14.6,2,294625.375,6808469.625,25.3078737498095,226.647051426564
7445,14.42,2,294638.875,6808469.625,24.7804040779377,215.428860001747
7446,14.02,2,294788.875,6808469.625,23.6519261024077,192.331430200467
7447,14.84,2,294807.625,6808469.625,26.0313069610139,242.458428309937
7448,21.32,1,294886.625,6808469.625,34.7532197651374,602.592513695983
7449,14.86,1,294109.625,6808469.375,19.2857136324189,147.898661217618
7450,7.06,1,294116.875,6808469.375,8.73842328627973,20.8351560371404
7451,22.52,1,294232.375,6808469.375,39.0985243769229,777.910624627073
7452,13.15,2,294673.875,6808469.375,21.385341985712,149.811629870149
7453,13.03,2,294677.125,6808469.375,21.0910329221034,144.682727189401
7454,29.46,1,294775.625,6808469.375,91.8604189510791,3426.32303334251
7455,15.47,2,294863.625,6808469.375,28.0488036802388,289.048460604184
7456,4.36,2,294925.875,6808469.375,6.3991676412607,6.59268254491595
7457,22.18,1,294948.875,6808469.375,37.7964188035223,723.652202766032
7458,9.16,1,294064.875,6808469.125,11.1574842831867,37.4967985446077
7459,2.23,1,294136.125,6808469.125,3.07424022116252,2.80952044386248
7460,15.45,1,294103.625,6808468.875,20.3331564044659,168.792861872108
7461,12.53,1,294222.625,6808468.875,15.59032592619,86.5593184102912
7462,12.23,2,294717.125,6808468.875,19.2294466523188,114.39842773259
7463,20.17,2,294848.625,6808468.875,52.139912165387,1030.90798139924
7464,20.31,1,294961.875,6808468.875,31.5749135675209,485.747739874245
7465,7.38,1,294045.375,6808468.625,9.09629517067198,22.899277205287
7466,9.74,1,294051.875,6808468.625,11.8629452464676,43.6241396486204
7467,14.86,1,294088.625,6808468.625,19.2857136324189,147.898661217618
7468,27.06,1,294272.125,6808468.625,65.0945200795055,2045.04123544824
7469,14.34,2,294612.875,6808468.625,24.5499794645015,210.611745420441
7470,6.32,1,295045.125,6808468.625,7.92016824185868,16.5983314148198
7471,6.21,1,293759.125,6808468.375,7.79933191912956,16.0275219317255
7472,6.69,1,293906.625,6808468.375,8.3279313937956,18.6274985678105
7473,25.25,1,294278.625,6808468.375,52.2922950054459,1389.91654664307
7474,10.42,2,294664.875,6808468.375,15.5585987963684,65.8843261844252
7475,13.97,2,294685.875,6808468.375,23.5149142620233,189.612532080439
7476,14.21,2,294855.375,6808468.375,24.1806511901256,202.998113690589
7477,8.72,1,294060.125,6808468.125,10.6346674426382,33.3388366982998
7478,3.11,1,294069.125,6808468.125,4.28933626670264,4.75765113862796
7479,10.85,1,294097.625,6808468.125,13.2729403736622,57.7242627840572
7480,14.37,2,294610.125,6808468.125,24.6361045776521,212.406233113947
7481,17.55,2,294869.375,6808468.125,36.259253376109,510.967995963724
7482,19.35,1,294982.625,6808468.125,28.8845707600557,395.430607169822
7483,21.56,1,295067.625,6808468.125,35.5687011305718,634.200193437824
7484,10.84,1,295141.375,6808468.125,13.2598480856535,57.5816467131255
7485,10.18,3,295145.375,6808468.125,15.0037694272435,63.224919533828
7486,7.52,3,294401.625,6808467.875,9.65711519757472,19.6801713050072
7487,8.09,3,294496.375,6808467.875,10.6323582559624,25.4599362378566
7488,13.84,2,294629.125,6808467.875,23.1627222866308,182.709858173579
7489,11.56,2,294645.875,6808467.875,17.7914297913365,93.6048585712524
7490,22.29,1,294940.125,6808467.875,38.2111326700763,740.781625116137
7491,19.22,1,294324.375,6808467.625,28.5419921223879,384.536515992919
7492,27.62,1,294347.125,6808467.625,70.0800249231449,2305.62171543952
7493,9.93,2,294729.875,6808467.625,14.6701432780257,56.3990334318174
7494,13.92,2,294784.375,6808467.625,23.3787702893183,186.929446540801
7495,10.81,3,294184.875,6808467.375,16.6569626344854,82.5800611484705
7496,8.5,2,294200.375,6808467.375,12.2774999177304,35.1356051437819
7497,2.1,2,294569.375,6808467.375,3.06472610984273,1.46696692885115
7498,12.94,2,294585.625,6808467.375,20.873005403719,140.942587556462
7499,11.91,2,294588.875,6808467.375,18.5298645444079,103.996374314068
7500,13.17,2,294621.875,6808467.375,21.434800431422,150.682544705354
7501,12.15,1,294670.625,6808467.375,15.0441586452368,79.1101251465942
7502,14.22,2,294816.125,6808467.375,24.208839586364,203.57452379945
7503,21.52,1,294966.625,6808467.375,35.431051214347,628.820714555467
7504,14.84,1,294291.375,6808467.125,19.2510920816498,147.234540458688
7505,12.11,2,294718.875,6808467.125,18.9642676326295,110.391934955767
7506,28.36,1,294893.375,6808467.125,77.6886547998382,2702.70574350316
7507,20.46,1,294993.625,6808467.125,32.0228172141349,501.573933299815
7508,7.29,1,293695.875,6808466.875,8.99534384690691,22.3036265960333
7509,15.32,1,294079.875,6808466.875,20.0979192315684,163.965352693616
7510,5.94,1,294159.375,6808466.875,7.50323777754732,14.6863269825425
7511,27.5,1,294302.625,6808466.875,68.9609360901307,2247.07375713756
7512,28.57,1,294331.375,6808466.875,80.0989592077488,2827.64346832544
7513,4.5,1,294393.375,6808466.875,5.9173099980928,8.80326972310067
7514,14.09,1,294107.125,6808466.625,17.9918972446598,124.233931499483
7515,30.19,1,294337.875,6808466.625,103.902168914882,4013.6419526251
7516,27.14,1,294768.375,6808466.625,65.771208710597,2080.34919302811
7517,13.78,2,294792.375,6808466.625,23.002106733929,179.603451493045
7518,17.57,2,294803.375,6808466.625,36.3526314660762,513.741523350678
7519,20.87,2,294844.375,6808466.625,58.1566147776276,1241.26918245313
7520,16.36,1,294883.625,6808466.625,22.0558051220774,206.515182004954
7521,4.68,1,294923.625,6808466.625,6.11796766362316,9.43366816947619
7522,6.34,1,293761.375,6808466.375,7.94215480603251,16.7036747733191
7523,26.72,1,294313.375,6808466.375,62.3387557532022,1901.64740174878
7524,9.43,2,294658.875,6808466.375,13.8019040118596,47.9693828754298
7525,13.91,2,294787.375,6808466.375,23.3516448309611,186.397086510039
7526,18.53,1,294951.875,6808466.375,26.8017842367894,331.417932916629
7527,4.63,1,294121.125,6808466.125,6.06235351607845,9.25582238023942
7528,8.56,2,294204.375,6808466.125,12.372625380853,35.8646049511582
7529,13.88,1,294240.875,6808466.125,17.6523210408516,118.415253882184
7530,9.43,1,294408.875,6808466.125,11.4834611785086,40.2532563478474
7531,14.22,2,294618.375,6808466.125,24.208839586364,203.57452379945
7532,13.26,2,294746.125,6808466.125,21.6588249630895,154.65971312549
7533,3.93,2,293867.625,6808465.875,5.81800211439353,5.26599317314944
7534,15.44,1,294101.625,6808465.875,20.3149693888484,168.416844334463
7535,8.22,1,294209.875,6808465.875,10.0520189298325,29.0768063023965
7536,11.08,2,294733.125,6808465.875,16.8208599394681,80.8709953325175
7537,16.24,2,294806.375,6808465.875,30.7791927775483,357.525948388502
7538,12.68,2,294855.875,6808465.875,20.2557624487894,130.630460514925
7539,26.75,2,294909.125,6808465.875,279.706076633545,5862.37519146133
7540,6.36,2,293699.875,6808465.625,9.11310757462471,16.0061427787568
7541,12.47,1,294112.375,6808465.625,15.5031596239544,85.3429909548287
7542,14.33,1,294229.875,6808465.625,18.3867687470656,131.205095267617
7543,15.42,2,294255.625,6808465.625,27.8820176919236,285.062269882865
7544,7.52,2,294528.125,6808465.625,10.7782349436078,24.8646515673477
7545,13.13,2,294705.625,6808465.625,21.3360005990382,148.945353918625
7546,11.33,2,294735.375,6808465.625,17.3205104868986,87.2950254021266
7547,11.93,2,295009.375,6808465.625,18.5728878163866,104.620477142462
7548,6.15,2,293757.625,6808465.375,8.82143936806502,14.7119130410626
7549,7.98,2,294035.625,6808465.375,11.4697820760621,29.3209836520118
7550,9.1,1,294055.875,6808465.375,11.0855931822472,36.9059721646924
7551,7.14,1,294063.875,6808465.375,8.82762047045127,21.3373085121474
7552,14.88,2,294622.375,6808465.375,26.1541939182435,245.19233464782
7553,21.55,1,294938.875,6808465.375,35.5342225365111,632.851072145181
7554,8.08,1,293931.375,6808465.125,9.89085702696923,27.9653920277337
7555,9.42,1,294059.875,6808465.125,11.4713142646833,40.1482504368923
7556,6.83,1,294123.625,6808465.125,8.48288436969419,19.4410963226152
7557,30.44,1,294341.125,6808465.125,108.670825428278,4237.768365051
7558,7.34,1,294525.625,6808465.125,9.0513975317565,22.633054919986
7559,9.73,2,294821.875,6808465.125,14.3184109130851,52.884689285169
7560,13.01,2,294877.625,6808465.125,21.0423839445623,143.84378810026
7561,22.23,1,294964.125,6808465.125,37.984163505451,731.388981024455
7562,15.02,1,294086.125,6808464.875,19.5647296749941,153.312784622365
7563,13.26,1,294094.875,6808464.875,16.6804048118205,102.659325874453
7564,9.21,2,294653.875,6808464.875,13.431188920145,44.6200391769374
7565,19.55,1,294986.625,6808464.875,29.4212809760541,412.779940062433
7566,8.49,3,294192.375,6808464.625,11.3636314962188,30.413949067671
7567,11.29,3,294521.375,6808464.625,18.0586252419039,101.073094760058
7568,11.87,1,294671.125,6808464.625,14.650392161522,73.992162486888
7569,11.91,2,294716.375,6808464.625,18.5298645444079,103.996374314068
7570,18.84,1,294974.125,6808464.625,27.5678347455975,354.338205044451
7571,20.24,1,294994.625,6808464.625,31.3685793975262,478.530823789924
7572,8.11,2,294633.375,6808464.375,11.6690013875339,30.6933026049129
7573,14.57,2,294607.625,6808464.125,25.2190807711922,224.740118270784
7574,13.82,2,294613.625,6808464.125,23.1090494383856,181.668885944694
7575,21.75,1,294934.875,6808464.125,36.232299496833,660.380996110588
7576,14.21,1,294261.625,6808463.875,18.1884133446359,127.675704649211
7577,26.61,1,294310.625,6808463.875,61.4866427243832,1857.47580954781
7578,14.84,2,294616.875,6808463.875,26.0313069610139,242.458428309937
7579,11.56,1,294753.375,6808463.875,14.2225945748539,68.6694027301397
7580,30.48,1,294897.875,6808463.875,109.469359258808,4274.80519115365
7581,17.28,1,294981.875,6808463.875,23.9472154425099,252.673498887439
7582,8.31,2,295025.625,6808463.875,11.9789671656107,32.9086685839869
7583,13.4,1,295073.125,6808463.875,16.8960053407559,106.039921814403
7584,7.76,3,295147.125,6808463.875,10.0588056446675,21.9479962331158
7585,15.93,1,294072.625,6808463.625,21.2247092375129,187.796782473889
7586,33.05,1,294351.875,6808463.625,197.513179627653,7513.96712240614
7587,26.82,1,294775.375,6808463.625,63.1297355940982,1942.72850620753
7588,21.69,2,294845.625,6808463.625,66.7217792134694,1541.96735775273
7589,20.17,2,294848.625,6808463.625,52.139912165387,1030.90798139924
7590,14.81,2,294882.875,6808463.625,25.9395825274389,240.426835000669
7591,21.42,1,294970.375,6808463.625,35.0899851974434,615.56859099877
7592,7.89,1,294039.125,6808463.375,9.67340920703692,26.5112191736908
7593,27.6,1,294304.125,6808463.375,69.8914726769986,2295.75687900075
7594,25.21,1,294766.125,6808463.375,52.0544777367195,1378.13197362731
7595,27.76,1,294910.125,6808463.375,71.4233756880367,2375.89591958181
7596,12.09,1,295140.125,6808463.375,14.9591747666142,77.9877168511784
7597,12.56,1,294080.875,6808463.125,15.6340425452026,87.1732862279313
7598,13.06,1,294292.875,6808463.125,16.3761556861937,97.9993679813819
7599,28.59,1,294315.875,6808463.125,80.3349962855324,2839.84606835525
7600,29.12,1,294332.625,6808463.125,87.0422054358022,3183.61901606698
7601,8.33,1,294660.375,6808463.125,10.1792306221913,29.9745448852389
7602,8.11,1,294665.375,6808463.125,9.9253231704503,28.2006579806012
7603,11.55,2,294710.375,6808463.125,17.7707241163521,93.3222251604846
7604,15.84,2,294861.625,6808463.125,29.3215965645279,320.230777556198
7605,8.92,3,295144.375,6808463.125,12.1988203317418,36.7366300750953
7606,15.17,1,294109.125,6808462.875,19.8296625534974,158.555615347824
7607,7.57,2,294203.375,6808462.875,10.8524387634763,25.3202596478081
7608,27.05,1,294347.375,6808462.875,65.0107173114197,2040.67079007962
7609,23.92,1,294762.625,6808462.875,45.1726542983263,1047.48558766254
7610,22.12,2,294852.375,6808462.875,72.0624221082238,1727.40400869383
7611,19.86,1,294950.375,6808462.875,30.2772383027619,441.148186338368
7612,9.5,1,294044.125,6808462.625,11.5686522088935,40.9947225670644
7613,15.73,1,294222.625,6808462.625,20.8487398853083,179.646499080802
7614,12.29,2,294245.125,6808462.625,19.3633445035906,116.450824949451
7615,13.44,2,294640.375,6808462.625,22.1141930336408,162.906242191248
7616,9.96,2,294673.875,6808462.625,14.7234317074581,56.9433368775528
7617,15.13,2,294802.625,6808462.625,26.9378246633359,262.947768483776
7618,21.89,1,294938.125,6808462.625,36.7318474971875,680.354205559993
7619,5.6,2,295030.125,6808462.625,8.06799865894566,11.7001938460794
7620,18.58,2,294256.375,6808462.375,41.5370663923747,674.408023094302
7621,14.73,2,294820.625,6808462.375,25.6968106918287,235.087176794484
7622,19.09,1,294943.625,6808462.375,28.2042311611957,373.934528292852
7623,17.83,1,294118.125,6808462.125,25.1595235018172,284.80770728727
7624,9.16,1,294511.125,6808462.125,11.1574842831867,37.4967985446077
7625,10.41,1,294544.875,6808462.125,12.7038482948054,51.7294572556194
7626,14.32,2,294698.125,6808462.125,24.4927507680994,209.423305756786
7627,12.56,2,294701.875,6808462.125,19.9770055832798,126.108154700697
7628,13.02,2,294791.375,6808462.125,21.0666941837242,144.262696886501
7629,14.82,2,294858.375,6808462.125,25.9701155461937,241.102248056071
7630,23.23,1,294890.875,6808462.125,42.0244143887302,904.622843819519
7631,16.6,1,294955.875,6808462.125,22.5338091097383,217.716235090732
7632,11.31,2,294284.625,6808461.875,17.2800776805511,86.7648062180143
7633,14.18,2,294580.125,6808461.875,24.0963049379724,201.278010722594
7634,9.06,2,294647.375,6808461.875,13.1821607162415,42.4531828280597
7635,3.89,2,294726.375,6808461.875,5.76353890560578,5.15247391143934
7636,12.84,1,294747.375,6808461.875,16.0464373141911,93.0950401009376
7637,14.45,2,294839.875,6808461.875,24.8674420023799,217.261705742528
7638,30.36,1,294905.625,6808461.875,107.10396854473,4164.68127325945
7639,18.72,1,295003.875,6808461.875,27.2683319156024,345.289388530531
7640,11.01,1,294556.125,6808461.625,13.4834538048611,60.048090724574
7641,7.18,2,294677.125,6808461.625,10.2794411755649,21.9399565070251
